Time,,Brake Pressure Rear
s,,kPa
,,
,,
19.67,,126
19.68,,101
19.69,,113
19.7,,113
19.71,,126
19.72,,126
19.73,,126
19.74,,113
19.75,,113
19.76,,126
19.77,,113
19.78,,113
19.79,,113
19.8,,126
19.81,,113
19.82,,113
19.83,,101
19.84,,101
19.85,,126
19.86,,88
19.87,,101
19.88,,101
19.89,,113
19.9,,113
19.91,,113
19.92,,101
19.93,,88
19.94,,113
19.95,,88
19.96,,101
19.97,,101
19.98,,113
19.99,,101
20,,75
20.01,,63
20.02,,50
20.03,,63
20.04,,63
20.05,,50
20.06,,50
20.07,,63
20.08,,63
20.09,,50
20.1,,37
20.11,,37
20.12,,63
20.13,,50
20.14,,37
20.15,,50
20.16,,50
20.17,,63
20.18,,50
20.19,,50
20.2,,37
20.21,,63
20.22,,37
20.23,,37
20.24,,50
20.25,,50
20.26,,63
20.27,,50
20.28,,50
20.29,,50
20.3,,63
20.31,,37
20.32,,37
20.33,,50
20.34,,63
20.35,,50
20.36,,50
20.37,,37
20.38,,50
20.39,,50
20.4,,37
20.41,,50
20.42,,50
20.43,,50
20.44,,37
20.45,,25
20.46,,50
20.47,,50
20.48,,25
20.49,,37
20.5,,50
20.51,,50
20.52,,50
20.53,,37
20.54,,37
20.55,,50
20.56,,37
20.57,,37
20.58,,50
20.59,,50
20.6,,37
20.61,,37
20.62,,37
20.63,,50
20.64,,37
20.65,,37
20.66,,50
20.67,,50
20.68,,50
20.69,,37
20.7,,37
20.71,,50
20.72,,50
20.73,,25
20.74,,37
20.75,,50
20.76,,50
20.77,,37
20.78,,37
20.79,,50
20.8,,50
20.81,,37
20.82,,50
20.83,,50
20.84,,50
20.85,,37
20.86,,37
20.87,,50
20.88,,37
20.89,,37
20.9,,50
20.91,,50
20.92,,37
20.93,,25
20.94,,25
20.95,,37
20.96,,25
20.97,,25
20.98,,50
20.99,,50
21,,50
21.01,,37
21.02,,37
21.03,,63
21.04,,37
21.05,,25
21.06,,37
21.07,,50
21.08,,50
21.09,,50
21.1,,37
21.11,,37
21.12,,63
21.13,,50
21.14,,50
21.15,,63
21.16,,75
21.17,,75
21.18,,63
21.19,,63
21.2,,88
21.21,,88
21.22,,88
21.23,,101
21.24,,101
21.25,,88
21.26,,75
21.27,,63
21.28,,88
21.29,,63
21.3,,63
21.31,,63
21.32,,75
21.33,,63
21.34,,63
21.35,,37
21.36,,63
21.37,,50
21.38,,25
21.39,,37
21.4,,50
21.41,,50
21.42,,50
21.43,,37
21.44,,50
21.45,,50
21.46,,37
21.47,,25
21.48,,37
21.49,,50
21.5,,50
21.51,,37
21.52,,50
21.53,,63
21.54,,37
21.55,,37
21.56,,50
21.57,,50
21.58,,50
21.59,,37
21.6,,50
21.61,,63
21.62,,37
21.63,,25
21.64,,25
21.65,,25
21.66,,25
21.67,,12
21.68,,12
21.69,,12
21.7,,12
21.71,,0
21.72,,0
21.73,,0
21.74,,0
21.75,,0
21.76,,0
21.77,,12
21.78,,0
21.79,,0
21.8,,0
21.81,,12
21.82,,0
21.83,,0
21.84,,12
21.85,,0
21.86,,0
21.87,,0
21.88,,12
21.89,,12
21.9,,0
21.91,,0
21.92,,12
21.93,,0
21.94,,0
21.95,,12
21.96,,12
21.97,,0
21.98,,0
21.99,,12
22,,0
22.01,,0
22.02,,12
22.03,,12
22.04,,12
22.05,,25
22.06,,12
22.07,,12
22.08,,12
22.09,,25
22.1,,25
22.11,,12
22.12,,25
22.13,,12
22.14,,12
22.15,,25
22.16,,37
22.17,,25
22.18,,25
22.19,,25
22.2,,25
22.21,,25
22.22,,37
22.23,,25
22.24,,25
22.25,,25
22.26,,25
22.27,,12
22.28,,37
22.29,,25
22.3,,25
22.31,,37
22.32,,25
22.33,,25
22.34,,50
22.35,,25
22.36,,25
22.37,,25
22.38,,25
22.39,,37
22.4,,37
22.41,,37
22.42,,37
22.43,,50
22.44,,37
22.45,,50
22.46,,50
22.47,,37
22.48,,63
22.49,,50
22.5,,50
22.51,,63
22.52,,50
22.53,,37
22.54,,63
22.55,,37
22.56,,50
22.57,,63
22.58,,37
22.59,,63
22.6,,50
22.61,,50
22.62,,63
22.63,,37
22.64,,63
22.65,,50
22.66,,50
22.67,,63
22.68,,50
22.69,,50
22.7,,50
22.71,,50
22.72,,75
22.73,,50
22.74,,63
22.75,,75
22.76,,75
22.77,,101
22.78,,75
22.79,,75
22.8,,63
22.81,,50
22.82,,88
22.83,,63
22.84,,50
22.85,,75
22.86,,50
22.87,,75
22.88,,101
22.89,,75
22.9,,88
22.91,,88
22.92,,63
22.93,,75
22.94,,101
22.95,,88
22.96,,75
22.97,,101
22.98,,63
22.99,,75
23,,88
23.01,,88
23.02,,75
23.03,,101
23.04,,101
23.05,,113
23.06,,176
23.07,,227
23.08,,303
23.09,,416
23.1,,581
23.11,,884
23.12,,1275
23.13,,1389
23.14,,1490
23.15,,1692
23.16,,1932
23.17,,2020
23.18,,2235
23.19,,2412
23.2,,2614
23.21,,2639
23.22,,2892
23.23,,2955
23.24,,3195
23.25,,3397
23.26,,3473
23.27,,3524
23.28,,3637
23.29,,3814
23.3,,3902
23.31,,3978
23.32,,3991
23.33,,4041
23.34,,3966
23.35,,4105
23.36,,4130
23.37,,4155
23.38,,4218
23.39,,4231
23.4,,4256
23.41,,4206
23.42,,4231
23.43,,4294
23.44,,4294
23.45,,4332
23.46,,4332
23.47,,4294
23.48,,4307
23.49,,4155
23.5,,4256
23.51,,4244
23.52,,4231
23.53,,4294
23.54,,4256
23.55,,4218
23.56,,4180
23.57,,4041
23.58,,4067
23.59,,3966
23.6,,3902
23.61,,3915
23.62,,3902
23.63,,3839
23.64,,3789
23.65,,3662
23.66,,3662
23.67,,3574
23.68,,3524
23.69,,3524
23.7,,3435
23.71,,3359
23.72,,3309
23.73,,3170
23.74,,3208
23.75,,3107
23.76,,3018
23.77,,2892
23.78,,2728
23.79,,2513
23.8,,2425
23.81,,2273
23.82,,2185
23.83,,2147
23.84,,2008
23.85,,1919
23.86,,1932
23.87,,1831
23.88,,1743
23.89,,1692
23.9,,1477
23.91,,1503
23.92,,1439
23.93,,1364
23.94,,1364
23.95,,1402
23.96,,1364
23.97,,1364
23.98,,1376
23.99,,1288
24,,1376
24.01,,1351
24.02,,1338
24.03,,1351
24.04,,1364
24.05,,1313
24.06,,1326
24.07,,1338
24.08,,1237
24.09,,1326
24.1,,1288
24.11,,1275
24.12,,1288
24.13,,1300
24.14,,1250
24.15,,1225
24.16,,1212
24.17,,1111
24.18,,1111
24.19,,1086
24.2,,909
24.21,,783
24.22,,745
24.23,,694
24.24,,631
24.25,,581
24.26,,505
24.27,,454
24.28,,467
24.29,,416
24.3,,366
24.31,,341
24.32,,328
24.33,,290
24.34,,265
24.35,,252
24.36,,227
24.37,,239
24.38,,227
24.39,,227
24.4,,227
24.41,,214
24.42,,214
24.43,,214
24.44,,227
24.45,,227
24.46,,214
24.47,,239
24.48,,239
24.49,,252
24.5,,277
24.51,,303
24.52,,315
24.53,,341
24.54,,366
24.55,,366
24.56,,404
24.57,,429
24.58,,442
24.59,,442
24.6,,454
24.61,,454
24.62,,442
24.63,,454
24.64,,454
24.65,,416
24.66,,429
24.67,,391
24.68,,353
24.69,,315
24.7,,290
24.71,,252
24.72,,227
24.73,,189
24.74,,164
24.75,,138
24.76,,151
24.77,,126
24.78,,126
24.79,,126
24.8,,138
24.81,,151
24.82,,138
24.83,,138
24.84,,151
24.85,,151
24.86,,202
24.87,,202
24.88,,214
24.89,,227
24.9,,252
24.91,,290
24.92,,341
24.93,,416
24.94,,479
24.95,,530
24.96,,669
24.97,,745
24.98,,707
24.99,,707
25,,719
25.01,,707
25.02,,694
25.03,,694
25.04,,682
25.05,,631
25.06,,694
25.07,,593
25.08,,505
25.09,,492
25.1,,479
25.11,,454
25.12,,416
25.13,,391
25.14,,353
25.15,,277
25.16,,252
25.17,,214
25.18,,176
25.19,,151
25.2,,113
25.21,,101
25.22,,88
25.23,,75
25.24,,63
25.25,,37
25.26,,25
25.27,,25
25.28,,37
25.29,,25
25.3,,12
25.31,,25
25.32,,12
25.33,,25
25.34,,25
25.35,,12
25.36,,12
25.37,,25
25.38,,37
25.39,,25
25.4,,12
25.41,,25
25.42,,37
25.43,,37
25.44,,37
25.45,,37
25.46,,37
25.47,,63
25.48,,63
25.49,,50
25.5,,50
25.51,,63
25.52,,63
25.53,,50
25.54,,63
25.55,,50
25.56,,37
25.57,,37
25.58,,63
25.59,,50
25.6,,37
25.61,,50
25.62,,63
25.63,,75
25.64,,75
25.65,,75
25.66,,75
25.67,,75
25.68,,88
25.69,,88
25.7,,75
25.71,,88
25.72,,88
25.73,,88
25.74,,88
25.75,,88
25.76,,88
25.77,,88
25.78,,88
25.79,,101
25.8,,75
25.81,,75
25.82,,88
25.83,,88
25.84,,101
25.85,,101
25.86,,101
25.87,,88
25.88,,101
25.89,,101
25.9,,126
25.91,,101
25.92,,113
25.93,,101
25.94,,113
25.95,,126
25.96,,113
25.97,,113
25.98,,113
25.99,,101
26,,113
26.01,,126
26.02,,101
26.03,,101
26.04,,88
26.05,,88
26.06,,88
26.07,,88
26.08,,75
26.09,,63
26.1,,63
26.11,,75
26.12,,88
26.13,,63
26.14,,75
26.15,,75
26.16,,75
26.17,,88
26.18,,75
26.19,,75
26.2,,63
26.21,,63
26.22,,75
26.23,,88
26.24,,50
26.25,,63
26.26,,63
26.27,,75
26.28,,75
26.29,,75
26.3,,75
26.31,,63
26.32,,63
26.33,,75
26.34,,75
26.35,,63
26.36,,63
26.37,,63
26.38,,63
26.39,,63
26.4,,63
26.41,,50
26.42,,37
26.43,,37
26.44,,37
26.45,,50
26.46,,25
26.47,,25
26.48,,25
26.49,,25
26.5,,25
26.51,,37
26.52,,37
26.53,,12
26.54,,12
26.55,,25
26.56,,37
26.57,,12
26.58,,12
26.59,,12
26.6,,12
26.61,,12
26.62,,12
26.63,,12
26.64,,0
26.65,,0
26.66,,0
26.67,,12
26.68,,12
26.69,,0
26.7,,0
26.71,,12
26.72,,12
26.73,,12
26.74,,12
26.75,,12
26.76,,12
26.77,,25
26.78,,25
26.79,,12
26.8,,12
26.81,,12
26.82,,12
26.83,,12
26.84,,25
26.85,,12
26.86,,0
26.87,,12
26.88,,12
26.89,,12
26.9,,12
26.91,,0
26.92,,12
26.93,,12
26.94,,12
26.95,,12
26.96,,12
26.97,,0
26.98,,12
26.99,,12
27,,12
27.01,,0
27.02,,0
27.03,,12
27.04,,25
27.05,,25
27.06,,12
27.07,,12
27.08,,12
27.09,,25
27.1,,25
27.11,,0
27.12,,12
27.13,,12
27.14,,25
27.15,,25
27.16,,25
27.17,,12
27.18,,12
27.19,,25
27.2,,25
27.21,,12
27.22,,12
27.23,,12
27.24,,25
27.25,,25
27.26,,12
27.27,,0
27.28,,12
27.29,,25
27.3,,25
27.31,,12
27.32,,12
27.33,,12
27.34,,25
27.35,,25
27.36,,25
27.37,,12
27.38,,12
27.39,,25
27.4,,37
27.41,,12
27.42,,12
27.43,,25
27.44,,25
27.45,,25
27.46,,25
27.47,,25
27.48,,12
27.49,,25
27.5,,37
27.51,,25
27.52,,12
27.53,,12
27.54,,25
27.55,,25
27.56,,37
27.57,,25
27.58,,12
27.59,,12
27.6,,25
27.61,,25
27.62,,12
27.63,,12
27.64,,25
27.65,,25
27.66,,25
27.67,,25
27.68,,12
27.69,,12
27.7,,25
27.71,,37
27.72,,12
27.73,,12
27.74,,12
27.75,,25
27.76,,25
27.77,,25
27.78,,25
27.79,,12
27.8,,25
27.81,,50
27.82,,37
27.83,,25
27.84,,37
27.85,,50
27.86,,50
27.87,,50
27.88,,50
27.89,,37
27.9,,37
27.91,,50
27.92,,63
27.93,,50
27.94,,50
27.95,,37
27.96,,50
27.97,,50
27.98,,37
27.99,,37
28,,37
28.01,,37
28.02,,50
28.03,,50
28.04,,25
28.05,,25
28.06,,37
28.07,,37
28.08,,50
28.09,,50
28.1,,37
28.11,,25
28.12,,37
28.13,,50
28.14,,37
28.15,,37
28.16,,25
28.17,,37
28.18,,50
28.19,,37
28.2,,25
28.21,,12
28.22,,12
28.23,,12
28.24,,25
28.25,,12
28.26,,0
28.27,,12
28.28,,12
28.29,,25
28.3,,25
28.31,,12
28.32,,12
28.33,,12
28.34,,25
28.35,,12
28.36,,12
28.37,,12
28.38,,25
28.39,,25
28.4,,25
28.41,,25
28.42,,12
28.43,,12
28.44,,37
28.45,,12
28.46,,12
28.47,,12
28.48,,12
28.49,,12
28.5,,12
28.51,,12
28.52,,0
28.53,,0
28.54,,12
28.55,,0
28.56,,0
28.57,,0
28.58,,0
28.59,,12
28.6,,12
28.61,,12
28.62,,0
28.63,,12
28.64,,25
28.65,,12
28.66,,12
28.67,,12
28.68,,25
28.69,,25
28.7,,37
28.71,,12
28.72,,0
28.73,,12
28.74,,25
28.75,,12
28.76,,12
28.77,,12
28.78,,25
28.79,,25
28.8,,12
28.81,,12
28.82,,12
28.83,,25
28.84,,25
28.85,,12
28.86,,12
28.87,,25
28.88,,25
28.89,,25
28.9,,12
28.91,,12
28.92,,25
28.93,,25
28.94,,12
28.95,,12
28.96,,25
28.97,,37
28.98,,25
28.99,,12
29,,12
29.01,,12
29.02,,25
29.03,,12
29.04,,12
29.05,,12
29.06,,12
29.07,,25
29.08,,12
29.09,,12
29.1,,25
29.11,,37
29.12,,25
29.13,,25
29.14,,37
29.15,,25
29.16,,25
29.17,,12
29.18,,0
29.19,,12
29.2,,12
29.21,,0
29.22,,0
29.23,,0
29.24,,12
29.25,,12
29.26,,0
29.27,,0
29.28,,0
29.29,,12
29.3,,12
29.31,,12
29.32,,12
29.33,,12
29.34,,12
29.35,,0
29.36,,0
29.37,,12
29.38,,12
29.39,,0
29.4,,0
29.41,,0
29.42,,12
29.43,,12
29.44,,0
29.45,,0
29.46,,0
29.47,,12
29.48,,0
29.49,,0
29.5,,0
29.51,,0
29.52,,0
29.53,,0
29.54,,0
29.55,,0
29.56,,0
29.57,,0
29.58,,0
29.59,,12
29.6,,12
29.61,,25
29.62,,25
29.63,,25
29.64,,37
29.65,,25
29.66,,25
29.67,,37
29.68,,37
29.69,,37
29.7,,37
29.71,,37
29.72,,37
29.73,,37
29.74,,25
29.75,,25
29.76,,37
29.77,,37
29.78,,37
29.79,,25
29.8,,25
29.81,,37
29.82,,37
29.83,,25
29.84,,25
29.85,,50
29.86,,37
29.87,,37
29.88,,25
29.89,,37
29.9,,50
29.91,,37
29.92,,37
29.93,,50
29.94,,50
29.95,,50
29.96,,37
29.97,,37
29.98,,50
29.99,,37
30,,37
30.01,,50
30.02,,50
30.03,,50
30.04,,37
30.05,,37
30.06,,63
30.07,,37
30.08,,37
30.09,,63
30.1,,63
30.11,,63
30.12,,50
30.13,,63
30.14,,63
30.15,,50
30.16,,50
30.17,,63
30.18,,63
30.19,,50
30.2,,50
30.21,,63
30.22,,50
30.23,,50
30.24,,50
30.25,,50
30.26,,50
30.27,,50
30.28,,50
30.29,,63
30.3,,50
30.31,,50
30.32,,63
30.33,,63
30.34,,50
30.35,,50
30.36,,63
30.37,,50
30.38,,37
30.39,,50
30.4,,63
30.41,,50
30.42,,50
30.43,,50
30.44,,63
30.45,,37
30.46,,50
30.47,,63
30.48,,63
30.49,,50
30.5,,50
30.51,,63
30.52,,63
30.53,,50
30.54,,63
30.55,,63
30.56,,63
30.57,,50
30.58,,50
30.59,,63
30.6,,37
30.61,,50
30.62,,50
30.63,,50
30.64,,50
30.65,,50
30.66,,63
30.67,,37
30.68,,50
30.69,,63
30.7,,63
30.71,,63
30.72,,50
30.73,,75
30.74,,63
30.75,,50
30.76,,75
30.77,,75
30.78,,63
30.79,,50
30.8,,75
30.81,,63
30.82,,75
30.83,,88
30.84,,88
30.85,,75
30.86,,75
30.87,,101
30.88,,75
30.89,,88
30.9,,101
30.91,,113
30.92,,113
30.93,,101
30.94,,126
30.95,,101
30.96,,126
30.97,,138
30.98,,138
30.99,,138
31,,126
31.01,,151
31.02,,151
31.03,,176
31.04,,214
31.05,,252
31.06,,290
31.07,,341
31.08,,467
31.09,,568
31.1,,833
31.11,,1199
31.12,,1313
31.13,,1288
31.14,,1414
31.15,,1654
31.16,,1679
31.17,,1743
31.18,,1755
31.19,,1818
31.2,,1856
31.21,,1844
31.22,,2046
31.23,,2020
31.24,,2008
31.25,,2033
31.26,,1983
31.27,,1995
31.28,,1945
31.29,,1970
31.3,,2046
31.31,,2033
31.32,,2046
31.33,,2084
31.34,,2046
31.35,,2071
31.36,,1995
31.37,,2096
31.38,,2159
31.39,,2147
31.4,,2172
31.41,,2172
31.42,,2147
31.43,,2134
31.44,,2020
31.45,,2084
31.46,,2084
31.47,,2058
31.48,,2084
31.49,,2058
31.5,,2046
31.51,,2046
31.52,,1932
31.53,,1995
31.54,,1995
31.55,,1957
31.56,,1983
31.57,,1932
31.58,,1894
31.59,,1844
31.6,,1717
31.61,,1755
31.62,,1730
31.63,,1642
31.64,,1604
31.65,,1540
31.66,,1389
31.67,,1338
31.68,,1250
31.69,,1124
31.7,,1199
31.71,,1199
31.72,,1187
31.73,,1199
31.74,,1212
31.75,,1187
31.76,,1187
31.77,,1098
31.78,,1061
31.79,,1111
31.8,,1061
31.81,,985
31.82,,934
31.83,,821
31.84,,719
31.85,,656
31.86,,530
31.87,,454
31.88,,492
31.89,,442
31.9,,378
31.91,,353
31.92,,328
31.93,,277
31.94,,252
31.95,,227
31.96,,189
31.97,,214
31.98,,176
31.99,,164
32,,151
32.01,,151
32.02,,138
32.03,,126
32.04,,113
32.05,,101
32.06,,101
32.07,,88
32.08,,75
32.09,,75
32.1,,63
32.11,,50
32.12,,37
32.13,,37
32.14,,25
32.15,,25
32.16,,12
32.17,,12
32.18,,12
32.19,,0
32.2,,0
32.21,,0
32.22,,0
32.23,,0
32.24,,0
32.25,,0
32.26,,0
32.27,,0
32.28,,0
32.29,,0
32.3,,12
32.31,,12
32.32,,12
32.33,,12
32.34,,25
32.35,,37
32.36,,50
32.37,,63
32.38,,88
32.39,,126
32.4,,138
32.41,,151
32.42,,164
32.43,,189
32.44,,202
32.45,,214
32.46,,227
32.47,,252
32.48,,252
32.49,,252
32.5,,252
32.51,,252
32.52,,252
32.53,,252
32.54,,227
32.55,,252
32.56,,239
32.57,,239
32.58,,252
32.59,,252
32.6,,252
32.61,,252
32.62,,227
32.63,,252
32.64,,239
32.65,,239
32.66,,252
32.67,,252
32.68,,252
32.69,,252
32.7,,239
32.71,,227
32.72,,239
32.73,,239
32.74,,227
32.75,,239
32.76,,227
32.77,,227
32.78,,214
32.79,,189
32.8,,227
32.81,,202
32.82,,189
32.83,,189
32.84,,176
32.85,,176
32.86,,176
32.87,,151
32.88,,176
32.89,,164
32.9,,176
32.91,,151
32.92,,164
32.93,,138
32.94,,138
32.95,,138
32.96,,126
32.97,,164
32.98,,138
32.99,,138
33,,126
33.01,,113
33.02,,101
33.03,,88
33.04,,75
33.05,,75
33.06,,101
33.07,,75
33.08,,88
33.09,,88
33.1,,88
33.11,,88
33.12,,75
33.13,,63
33.14,,75
33.15,,88
33.16,,63
33.17,,75
33.18,,75
33.19,,75
33.2,,63
33.21,,50
33.22,,63
33.23,,75
33.24,,63
33.25,,50
33.26,,63
33.27,,63
33.28,,50
33.29,,37
33.3,,25
33.31,,25
33.32,,50
33.33,,25
33.34,,12
33.35,,25
33.36,,25
33.37,,25
33.38,,12
33.39,,12
33.4,,12
33.41,,25
33.42,,12
33.43,,0
33.44,,12
33.45,,12
33.46,,12
33.47,,0
33.48,,0
33.49,,12
33.5,,12
33.51,,0
33.52,,0
33.53,,12
33.54,,25
33.55,,12
33.56,,0
33.57,,0
33.58,,12
33.59,,0
33.6,,0
33.61,,0
33.62,,0
33.63,,0
33.64,,0
33.65,,0
33.66,,0
33.67,,0
33.68,,0
33.69,,0
33.7,,0
33.71,,0
33.72,,0
33.73,,0
33.74,,0
33.75,,0
33.76,,0
33.77,,0
33.78,,0
33.79,,0
33.8,,0
33.81,,0
33.82,,0
33.83,,0
33.84,,0
33.85,,0
33.86,,0
33.87,,0
33.88,,0
33.89,,0
33.9,,0
33.91,,0
33.92,,0
33.93,,0
33.94,,0
33.95,,0
33.96,,0
33.97,,0
33.98,,0
33.99,,0
34,,0
34.01,,0
34.02,,0
34.03,,0
34.04,,0
34.05,,0
34.06,,0
34.07,,0
34.08,,0
34.09,,0
34.1,,0
34.11,,0
34.12,,0
34.13,,0
34.14,,0
34.15,,0
34.16,,0
34.17,,0
34.18,,0
34.19,,0
34.2,,0
34.21,,0
34.22,,0
34.23,,0
34.24,,0
34.25,,0
34.26,,0
34.27,,0
34.28,,0
34.29,,0
34.3,,0
34.31,,0
34.32,,0
34.33,,0
34.34,,0
34.35,,0
34.36,,0
34.37,,0
34.38,,0
34.39,,0
34.4,,0
34.41,,0
34.42,,0
34.43,,0
34.44,,0
34.45,,0
34.46,,12
34.47,,0
34.48,,0
34.49,,0
34.5,,0
34.51,,0
34.52,,0
34.53,,0
34.54,,0
34.55,,0
34.56,,0
34.57,,0
34.58,,0
34.59,,0
34.6,,12
34.61,,0
34.62,,0
34.63,,0
34.64,,0
34.65,,0
34.66,,0
34.67,,12
34.68,,0
34.69,,0
34.7,,0
34.71,,12
34.72,,12
34.73,,12
34.74,,12
34.75,,0
34.76,,0
34.77,,12
34.78,,12
34.79,,0
34.8,,12
34.81,,12
34.82,,12
34.83,,0
34.84,,12
34.85,,12
34.86,,12
34.87,,12
34.88,,12
34.89,,12
34.9,,12
34.91,,12
34.92,,12
34.93,,25
34.94,,12
34.95,,25
34.96,,37
34.97,,12
34.98,,25
34.99,,37
35,,25
35.01,,25
35.02,,50
35.03,,50
35.04,,37
35.05,,50
35.06,,50
35.07,,37
35.08,,50
35.09,,63
35.1,,50
35.11,,50
35.12,,63
35.13,,50
35.14,,50
35.15,,63
35.16,,75
35.17,,63
35.18,,63
35.19,,88
35.2,,75
35.21,,88
35.22,,101
35.23,,101
35.24,,88
35.25,,88
35.26,,88
35.27,,75
35.28,,101
35.29,,101
35.3,,101
35.31,,75
35.32,,101
35.33,,75
35.34,,75
35.35,,88
35.36,,88
35.37,,88
35.38,,75
35.39,,88
35.4,,63
35.41,,75
35.42,,88
35.43,,75
35.44,,75
35.45,,75
35.46,,101
35.47,,75
35.48,,75
35.49,,88
35.5,,88
35.51,,63
35.52,,75
35.53,,88
35.54,,63
35.55,,75
35.56,,75
35.57,,63
35.58,,50
35.59,,63
35.6,,63
35.61,,37
35.62,,63
35.63,,50
35.64,,37
35.65,,37
35.66,,50
35.67,,37
35.68,,37
35.69,,50
35.7,,50
35.71,,37
35.72,,50
35.73,,63
35.74,,37
35.75,,37
35.76,,50
35.77,,37
35.78,,25
35.79,,37
35.8,,50
35.81,,25
35.82,,50
35.83,,50
35.84,,25
35.85,,37
35.86,,63
35.87,,25
35.88,,63
35.89,,88
35.9,,88
35.91,,88
35.92,,113
35.93,,101
35.94,,113
35.95,,126
35.96,,113
35.97,,113
35.98,,113
35.99,,113
36,,113
36.01,,126
36.02,,113
36.03,,113
36.04,,101
36.05,,126
36.06,,101
36.07,,101
36.08,,113
36.09,,101
36.1,,88
36.11,,88
36.12,,88
36.13,,63
36.14,,63
36.15,,63
36.16,,50
36.17,,37
36.18,,37
36.19,,25
36.2,,12
36.21,,25
36.22,,12
36.23,,12
36.24,,12
36.25,,12
36.26,,12
36.27,,25
36.28,,25
36.29,,12
36.3,,12
36.31,,12
36.32,,12
36.33,,0
36.34,,12
36.35,,12
36.36,,12
36.37,,12
36.38,,12
36.39,,12
36.4,,12
36.41,,12
36.42,,12
36.43,,12
36.44,,12
36.45,,12
36.46,,12
36.47,,25
36.48,,12
36.49,,25
36.5,,25
36.51,,50
36.52,,50
36.53,,50
36.54,,50
36.55,,50
36.56,,37
36.57,,50
36.58,,63
36.59,,63
36.6,,63
36.61,,75
36.62,,50
36.63,,75
36.64,,75
36.65,,75
36.66,,63
36.67,,75
36.68,,63
36.69,,63
36.7,,75
36.71,,63
36.72,,50
36.73,,63
36.74,,37
36.75,,37
36.76,,37
36.77,,37
36.78,,37
36.79,,37
36.8,,25
36.81,,25
36.82,,12
36.83,,12
36.84,,0
36.85,,12
36.86,,0
36.87,,0
36.88,,12
36.89,,12
36.9,,0
36.91,,0
36.92,,0
36.93,,0
36.94,,0
36.95,,0
36.96,,0
36.97,,0
36.98,,0
36.99,,0
37,,0
37.01,,0
37.02,,0
37.03,,0
37.04,,0
37.05,,0
37.06,,0
37.07,,0
37.08,,0
37.09,,0
37.1,,0
37.11,,0
37.12,,0
37.13,,0
37.14,,0
37.15,,0
37.16,,0
37.17,,0
37.18,,0
37.19,,0
37.2,,0
37.21,,0
37.22,,0
37.23,,12
37.24,,12
37.25,,12
37.26,,25
37.27,,37
37.28,,37
37.29,,37
37.3,,37
37.31,,37
37.32,,50
37.33,,63
37.34,,37
37.35,,37
37.36,,50
37.37,,37
37.38,,50
37.39,,50
37.4,,37
37.41,,50
37.42,,50
37.43,,50
37.44,,50
37.45,,37
37.46,,37
37.47,,50
37.48,,37
37.49,,50
37.5,,50
37.51,,37
37.52,,50
37.53,,25
37.54,,25
37.55,,37
37.56,,12
37.57,,12
37.58,,25
37.59,,12
37.6,,12
37.61,,25
37.62,,25
37.63,,25
37.64,,50
37.65,,63
37.66,,101
37.67,,101
37.68,,113
37.69,,126
37.7,,126
37.71,,151
37.72,,138
37.73,,138
37.74,,164
37.75,,176
37.76,,202
37.77,,214
37.78,,227
37.79,,290
37.8,,353
37.81,,454
37.82,,568
37.83,,656
37.84,,896
37.85,,1035
37.86,,1149
37.87,,1225
37.88,,1414
37.89,,1490
37.9,,1768
37.91,,1882
37.92,,2046
37.93,,2122
37.94,,2235
37.95,,2311
37.96,,2437
37.97,,2576
37.98,,2551
37.99,,2589
38,,2513
38.01,,2513
38.02,,2463
38.03,,2513
38.04,,2601
38.05,,2576
38.06,,2614
38.07,,2576
38.08,,2601
38.09,,2639
38.1,,2703
38.11,,2892
38.12,,2892
38.13,,2892
38.14,,2867
38.15,,2816
38.16,,2804
38.17,,2816
38.18,,2955
38.19,,2930
38.2,,2917
38.21,,2854
38.22,,2791
38.23,,2778
38.24,,2690
38.25,,2791
38.26,,2804
38.27,,2753
38.28,,2753
38.29,,2627
38.3,,2589
38.31,,2576
38.32,,2513
38.33,,2614
38.34,,2652
38.35,,2589
38.36,,2614
38.37,,2576
38.38,,2500
38.39,,2500
38.4,,2399
38.41,,2412
38.42,,2387
38.43,,2349
38.44,,2286
38.45,,2324
38.46,,2286
38.47,,2122
38.48,,2071
38.49,,1970
38.5,,1806
38.51,,1831
38.52,,1869
38.53,,1818
38.54,,1730
38.55,,1730
38.56,,1743
38.57,,1629
38.58,,1591
38.59,,1604
38.6,,1616
38.61,,1553
38.62,,1616
38.63,,1692
38.64,,1717
38.65,,1667
38.66,,1667
38.67,,1692
38.68,,1604
38.69,,1553
38.7,,1540
38.71,,1540
38.72,,1427
38.73,,1389
38.74,,1364
38.75,,1073
38.76,,808
38.77,,593
38.78,,416
38.79,,328
38.8,,227
38.81,,176
38.82,,138
38.83,,101
38.84,,75
38.85,,50
38.86,,37
38.87,,25
38.88,,12
38.89,,12
38.9,,12
38.91,,12
38.92,,12
38.93,,0
38.94,,0
38.95,,0
38.96,,0
38.97,,0
38.98,,0
38.99,,0
39,,0
39.01,,0
39.02,,0
39.03,,0
39.04,,0
39.05,,0
39.06,,0
39.07,,0
39.08,,0
39.09,,0
39.1,,0
39.11,,0
39.12,,0
39.13,,0
39.14,,0
39.15,,0
39.16,,0
39.17,,0
39.18,,0
39.19,,0
39.2,,0
39.21,,12
39.22,,0
39.23,,0
39.24,,0
39.25,,0
39.26,,0
39.27,,0
39.28,,0
39.29,,0
